match_no,stage,group_name,date_et,home_team,away_team,home_team_zh,away_team_zh,scoreline_rank,scoreline,model_probability,model_fair_odds,best_decimal_odds,average_decimal_odds,raw_market_implied_probability,listed_score_fair_probability,listed_score_market_overround_proxy,market_edge,kelly_fraction,has_score_odds,value_signal,bookmaker_count,source_names,source_urls,source_match_ids,latest_fetched_at
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,4,1-3,0.0769146443247453,13.001425265361018,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,5,1-0,0.0767700328310272,13.025916013361954,,,,,,,0.0,False,missing_odds,,,,,
33,Group Stage,Group F,2026-06-20,Netherlands,Sweden,荷兰,瑞典,6,3-1,0.0766800407784398,13.041203288994218,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,6,1-3,0.0764274202979791,13.084309219140845,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,6,0-0,0.0758920461099665,13.176611400765426,,,,,,,0.0,False,missing_odds,,,,,
34,Group Stage,Group F,2026-06-21,Tunisia,Japan,突尼斯,日本,6,0-3,0.0758452479793104,13.184741650166231,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,6,3-1,0.0757805652166117,13.195995531856921,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,6,1-2,0.0756676697925488,13.215683828266544,,,,,,,0.0,False,missing_odds,,,,,
69,Group Stage,Group L,2026-06-23,England,Ghana,英格兰,加纳,6,3-1,0.0755932117780593,13.22870104971842,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,5,2-1,0.0755670895117821,13.233273988196729,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,3,2-1,0.0749578712642129,13.340827095731967,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,4,1-3,0.0749442761107979,13.34324716835741,,,,,,,0.0,False,missing_odds,,,,,
28,Group Stage,Group E,2026-06-20,Ecuador,Curaçao,厄瓜多尔,库拉索,4,1-0,0.0748068092284195,13.367767056425858,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,4,1-0,0.0747686255661872,13.374593854407195,,,,,,,0.0,False,missing_odds,,,,,
38,Group Stage,Group G,2026-06-15,Iran,New Zealand,伊朗,新西兰,5,3-0,0.0746147054825541,13.402183839401648,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,5,1-1,0.0745281350398182,13.417751557391437,,,,,,,0.0,False,missing_odds,,,,,
72,Group Stage,Group L,2026-06-27,Croatia,Ghana,克罗地亚,加纳,6,3-1,0.0741486960279966,13.486413835550476,,,,,,,0.0,False,missing_odds,,,,,
30,Group Stage,Group E,2026-06-25,Curaçao,Ivory Coast,库拉索,科特迪瓦,6,1-3,0.073274982723801,13.647222596685546,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,4,2-0,0.0731860864504739,13.663799343563952,,,,,,,0.0,False,missing_odds,,,,,
43,Group Stage,Group H,2026-06-15,Spain,Cape Verde,西班牙,佛得角,4,3-1,0.0731600062369996,13.668670239864806,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,6,0-1,0.073071308622628,13.68526195643265,,,,,,,0.0,False,missing_odds,,,,,
38,Group Stage,Group G,2026-06-15,Iran,New Zealand,伊朗,新西兰,6,3-1,0.0730647451070495,13.686491324028681,,,,,,,0.0,False,missing_odds,,,,,
71,Group Stage,Group L,2026-06-27,Panama,England,巴拿马,英格兰,6,1-3,0.0726530919555406,13.764039121857897,,,,,,,0.0,False,missing_odds,,,,,
25,Group Stage,Group E,2026-06-14,Germany,Curaçao,德国,库拉索,5,3-1,0.0725348607521666,13.786474388042858,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,5,0-1,0.0722869170546199,13.83376191357561,,,,,,,0.0,False,missing_odds,,,,,
6,Group Stage,Group A,2026-06-24,South Korea,South Africa,韩国,南非,6,0-0,0.0722474625698168,13.841316558815384,,,,,,,0.0,False,missing_odds,,,,,
37,Group Stage,Group G,2026-06-15,Belgium,Egypt,比利时,埃及,5,3-0,0.0721519701620005,13.859635402259038,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,5,1-2,0.0721379788323597,13.862323510946766,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,4,0-1,0.0717679790014078,13.933790722745362,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,6,1-0,0.0716370102693598,13.959264858205769,,,,,,,0.0,False,missing_odds,,,,,
64,Group Stage,Group K,2026-06-23,Colombia,DR Congo,哥伦比亚,刚果民主共和国,6,3-1,0.071527084372102,13.980718056362353,,,,,,,0.0,False,missing_odds,,,,,
36,Group Stage,Group F,2026-06-25,Japan,Sweden,日本,瑞典,6,0-0,0.0713265290534322,14.020028918705394,,,,,,,0.0,False,missing_odds,,,,,
57,Group Stage,Group J,2026-06-22,Argentina,Austria,阿根廷,奥地利,6,3-1,0.0712346334944358,14.038115323189118,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,7,2-0,0.0710287884350242,14.078798498932318,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,5,0-1,0.0710121315092391,14.082100885394407,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,5,0-3,0.0707887403867336,14.126540386745011,,,,,,,0.0,False,missing_odds,,,,,
46,Group Stage,Group H,2026-06-21,Uruguay,Cape Verde,乌拉圭,佛得角,6,3-1,0.0703313899357507,14.218402350835417,,,,,,,0.0,False,missing_odds,,,,,
28,Group Stage,Group E,2026-06-20,Ecuador,Curaçao,厄瓜多尔,库拉索,5,3-1,0.0702230932856405,14.240329686594482,,,,,,,0.0,False,missing_odds,,,,,
28,Group Stage,Group E,2026-06-20,Ecuador,Curaçao,厄瓜多尔,库拉索,6,5-0,0.0699766723649156,14.290476614623543,,,,,,,0.0,False,missing_odds,,,,,
8,Group Stage,Group B,2026-06-13,Qatar,Switzerland,卡塔尔,瑞士,6,1-3,0.0699624477006401,14.29338213378219,,,,,,,0.0,False,missing_odds,,,,,
48,Group Stage,Group H,2026-06-26,Cape Verde,Saudi Arabia,佛得角,沙特阿拉伯,7,2-1,0.0699329005560865,14.299421188714966,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,6,0-1,0.0698257812544396,14.321357842829993,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,5,0-1,0.0697944175859304,14.327793462404166,,,,,,,0.0,False,missing_odds,,,,,
59,Group Stage,Group J,2026-06-27,Jordan,Argentina,约旦,阿根廷,5,1-3,0.0695953559464195,14.368774847130407,,,,,,,0.0,False,missing_odds,,,,,
37,Group Stage,Group G,2026-06-15,Belgium,Egypt,比利时,埃及,6,3-1,0.0695044831654488,14.38756112493629,,,,,,,0.0,False,missing_odds,,,,,
44,Group Stage,Group H,2026-06-15,Saudi Arabia,Uruguay,沙特阿拉伯,乌拉圭,6,1-3,0.0690838691108285,14.475159148885245,,,,,,,0.0,False,missing_odds,,,,,
43,Group Stage,Group H,2026-06-15,Spain,Cape Verde,西班牙,佛得角,5,5-0,0.0685931287949667,14.578719728460309,,,,,,,0.0,False,missing_odds,,,,,
27,Group Stage,Group E,2026-06-20,Germany,Ivory Coast,德国,科特迪瓦,5,3-0,0.0684701670228964,14.604900841933105,,,,,,,0.0,False,missing_odds,,,,,
25,Group Stage,Group E,2026-06-14,Germany,Curaçao,德国,库拉索,6,4-1,0.0683111128336832,14.638906592470484,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,7,0-2,0.0682831221811773,14.644907380577521,,,,,,,0.0,False,missing_odds,,,,,
35,Group Stage,Group F,2026-06-25,Tunisia,Netherlands,突尼斯,荷兰,6,1-3,0.0682479745429317,14.652449493148627,,,,,,,0.0,False,missing_odds,,,,,
43,Group Stage,Group H,2026-06-15,Spain,Cape Verde,西班牙,佛得角,6,1-0,0.0678774878000016,14.732425026489803,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,5,3-1,0.0677743554721736,14.754843377456746,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,7,2-0,0.0672023141967873,14.880439936513474,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,6,0-3,0.0671731907793776,14.886891457700465,,,,,,,0.0,False,missing_odds,,,,,
47,Group Stage,Group H,2026-06-26,Uruguay,Spain,乌拉圭,西班牙,6,1-0,0.0671331125904124,14.895778869976228,,,,,,,0.0,False,missing_odds,,,,,
15,Group Stage,Group C,2026-06-19,Scotland,Morocco,苏格兰,摩洛哥,5,0-0,0.0670473007105455,14.91484354183278,,,,,,,0.0,False,missing_odds,,,,,
58,Group Stage,Group J,2026-06-22,Jordan,Algeria,约旦,阿尔及利亚,6,0-3,0.0667434547736373,14.982742553431404,,,,,,,0.0,False,missing_odds,,,,,
43,Group Stage,Group H,2026-06-15,Spain,Cape Verde,西班牙,佛得角,7,2-1,0.066602344274003,15.014486515459362,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,5,0-0,0.0664198460441204,15.055741010536739,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,7,0-2,0.0661938140748436,15.107151838528695,,,,,,,0.0,False,missing_odds,,,,,
63,Group Stage,Group K,2026-06-23,Portugal,Uzbekistan,葡萄牙,乌兹别克斯坦,6,3-1,0.0660209957861981,15.146696715063076,,,,,,,0.0,False,missing_odds,,,,,
15,Group Stage,Group C,2026-06-19,Scotland,Morocco,苏格兰,摩洛哥,6,0-3,0.0658141906000846,15.194291548405285,,,,,,,0.0,False,missing_odds,,,,,
27,Group Stage,Group E,2026-06-20,Germany,Ivory Coast,德国,科特迪瓦,6,3-1,0.0657874387739474,15.200470160209548,,,,,,,0.0,False,missing_odds,,,,,
51,Group Stage,Group I,2026-06-22,France,Iraq,法国,伊拉克,6,0-0,0.0656634195522612,15.229179455147092,,,,,,,0.0,False,missing_odds,,,,,
51,Group Stage,Group I,2026-06-22,France,Iraq,法国,伊拉克,7,3-1,0.0654685170664977,15.274517352887033,,,,,,,0.0,False,missing_odds,,,,,
26,Group Stage,Group E,2026-06-14,Ivory Coast,Ecuador,科特迪瓦,厄瓜多尔,6,1-0,0.0654675622453876,15.274740126289842,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,5,0-2,0.0653611690429361,15.299603948991408,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,7,0-2,0.065348791939523,15.302501703863927,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,6,2-0,0.0652536429659613,15.324814899938028,,,,,,,0.0,False,missing_odds,,,,,
28,Group Stage,Group E,2026-06-20,Ecuador,Curaçao,厄瓜多尔,库拉索,7,2-1,0.0651320028198591,15.353435434279238,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,7,0-2,0.0651164546246768,15.35710145406221,,,,,,,0.0,False,missing_odds,,,,,
59,Group Stage,Group J,2026-06-27,Jordan,Argentina,约旦,阿根廷,6,0-1,0.0650278221448121,15.378033079026922,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,7,2-0,0.0648588893107967,15.418087029028658,,,,,,,0.0,False,missing_odds,,,,,
64,Group Stage,Group K,2026-06-23,Colombia,DR Congo,哥伦比亚,刚果民主共和国,7,4-0,0.0647227089782025,15.450527578145454,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,6,3-0,0.0646873026088552,15.45898437049851,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,7,2-0,0.0646232756048131,15.474300716590736,,,,,,,0.0,False,missing_odds,,,,,
46,Group Stage,Group H,2026-06-21,Uruguay,Cape Verde,乌拉圭,佛得角,7,4-0,0.0644298314414661,15.520760766051213,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,6,0-0,0.0642682088375947,15.559792595542733,,,,,,,0.0,False,missing_odds,,,,,
69,Group Stage,Group L,2026-06-23,England,Ghana,英格兰,加纳,7,1-1,0.064218079039824,15.57193885198377,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,6,0-1,0.063826613298989,15.667445730131504,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,5,1-3,0.0638178100108842,15.669606961276937,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,8,2-0,0.0637986972887821,15.674301239624729,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,8,0-2,0.0637908572501529,15.67622764620557,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,6,2-2,0.0637378041169015,15.689275993347687,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,8,2-0,0.063424586145177,15.766756407539335,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,8,0-2,0.0626202656198194,15.969271131349188,,,,,,,0.0,False,missing_odds,,,,,
36,Group Stage,Group F,2026-06-25,Japan,Sweden,日本,瑞典,7,3-1,0.062280010727279,16.056516181073718,,,,,,,0.0,False,missing_odds,,,,,
63,Group Stage,Group K,2026-06-23,Portugal,Uzbekistan,葡萄牙,乌兹别克斯坦,7,0-0,0.0621381030209251,16.09318520173119,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,7,2-0,0.0618891720557185,16.157915298975162,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,8,0-2,0.0618845172891689,16.159130648580195,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,6,2-1,0.0617465250633193,16.19524335943648,,,,,,,0.0,False,missing_odds,,,,,
6,Group Stage,Group A,2026-06-24,South Korea,South Africa,韩国,南非,7,3-1,0.0616631693187208,16.217135950817926,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,8,0-2,0.0611867177438894,16.343416298055438,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,6,2-2,0.0611506789636328,16.353048190923843,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,5,3-1,0.0611119748426022,16.36340508673732,,,,,,,0.0,False,missing_odds,,,,,
15,Group Stage,Group C,2026-06-19,Scotland,Morocco,苏格兰,摩洛哥,7,1-3,0.0610599443831493,16.37734868746408,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,7,1-0,0.061026898273102,16.386217033756022,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,7,0-0,0.0609007080077628,16.42017035126313,,,,,,,0.0,False,missing_odds,,,,,
59,Group Stage,Group J,2026-06-27,Jordan,Argentina,约旦,阿根廷,7,1-2,0.0607552730330736,16.459476685350847,,,,,,,0.0,False,missing_odds,,,,,
43,Group Stage,Group H,2026-06-15,Spain,Cape Verde,西班牙,佛得角,8,4-1,0.0602725013391948,16.59131407824461,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,8,2-2,0.060219556270877,16.605901171072123,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,7,0-2,0.0601515944663585,16.624663217519174,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,8,2-0,0.0600756979347352,16.64566595774511,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,7,0-0,0.0598381300358942,16.711752178755336,,,,,,,0.0,False,missing_odds,,,,,
59,Group Stage,Group J,2026-06-27,Jordan,Argentina,约旦,阿根廷,8,1-4,0.0597912740019142,16.72484851164043,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,6,0-0,0.0597443401514147,16.737987187834406,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,7,4-1,0.0596922407201808,16.7525961152589,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,7,0-0,0.0596585879029289,16.7620460884376,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,6,0-3,0.0596295989423392,16.770194965875636,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,8,2-0,0.0594024663227881,16.834317864279953,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,8,2-2,0.0592964030840786,16.864429341220955,,,,,,,0.0,False,missing_odds,,,,,
58,Group Stage,Group J,2026-06-22,Jordan,Algeria,约旦,阿尔及利亚,7,1-0,0.0592580482307525,16.875344866337343,,,,,,,0.0,False,missing_odds,,,,,
57,Group Stage,Group J,2026-06-22,Argentina,Austria,阿根廷,奥地利,7,4-0,0.059147091705342,16.90700203793254,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,8,2-2,0.0591391059184341,16.90928505715357,,,,,,,0.0,False,missing_odds,,,,,
72,Group Stage,Group L,2026-06-27,Croatia,Ghana,克罗地亚,加纳,7,4-0,0.0589968374605293,16.95006110571657,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,8,2-0,0.0588107367913168,17.00369787150238,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,7,1-1,0.0583755998270234,17.130444962675607,,,,,,,0.0,False,missing_odds,,,,,
26,Group Stage,Group E,2026-06-14,Ivory Coast,Ecuador,科特迪瓦,厄瓜多尔,7,0-3,0.0583262131884392,17.14494984903648,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,7,1-1,0.058252837091086,17.16654587031303,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,7,1-0,0.05802341026122,17.234423063002055,,,,,,,0.0,False,missing_odds,,,,,
44,Group Stage,Group H,2026-06-15,Saudi Arabia,Uruguay,沙特阿拉伯,乌拉圭,7,0-0,0.0580200093580544,17.23543327662664,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,7,3-0,0.0579769835662623,17.24822401043154,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,8,0-2,0.0579542067949596,17.255002791047986,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,9,2-0,0.0578310591462705,17.291746247820356,,,,,,,0.0,False,missing_odds,,,,,
25,Group Stage,Group E,2026-06-14,Germany,Curaçao,德国,库拉索,7,2-1,0.0577648255834949,17.311573087926526,,,,,,,0.0,False,missing_odds,,,,,
27,Group Stage,Group E,2026-06-20,Germany,Ivory Coast,德国,科特迪瓦,7,0-0,0.0575606991683604,17.37296479104746,,,,,,,0.0,False,missing_odds,,,,,
47,Group Stage,Group H,2026-06-26,Uruguay,Spain,乌拉圭,西班牙,7,0-3,0.0575038804320741,17.390130761370795,,,,,,,0.0,False,missing_odds,,,,,
35,Group Stage,Group F,2026-06-25,Tunisia,Netherlands,突尼斯,荷兰,7,0-0,0.0570363641336548,17.532674376940893,,,,,,,0.0,False,missing_odds,,,,,
28,Group Stage,Group E,2026-06-20,Ecuador,Curaçao,厄瓜多尔,库拉索,8,4-1,0.0567840994108835,17.61056370312594,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,8,1-2,0.0562803663152836,17.768185700817625,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,8,4-1,0.0562498119155496,17.77783722195099,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,7,0-4,0.0561297771417374,17.815855521300698,,,,,,,0.0,False,missing_odds,,,,,
8,Group Stage,Group B,2026-06-13,Qatar,Switzerland,卡塔尔,瑞士,7,0-0,0.0561221500555824,17.818276723354636,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,9,0-2,0.0557847034944348,17.92606104108382,,,,,,,0.0,False,missing_odds,,,,,
34,Group Stage,Group F,2026-06-21,Tunisia,Japan,突尼斯,日本,7,1-0,0.0557744549425516,17.92935495344621,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,7,0-4,0.0556862766945881,17.957745774322625,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,8,5-0,0.0553859587159256,18.0551176360239,,,,,,,0.0,False,missing_odds,,,,,
42,Group Stage,Group G,2026-06-26,Egypt,Iran,埃及,伊朗,7,2-1,0.055335658400564,18.071529803823708,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,8,1-3,0.0552082321045874,18.11324075919662,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,7,2-1,0.0551167691336457,18.143298595300934,,,,,,,0.0,False,missing_odds,,,,,
58,Group Stage,Group J,2026-06-22,Jordan,Algeria,约旦,阿尔及利亚,8,1-3,0.0550739390067094,18.157408350221232,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,8,0-0,0.0548066506237348,18.245960820801113,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,9,2-2,0.054704022178928,18.280191477130547,,,,,,,0.0,False,missing_odds,,,,,
66,Group Stage,Group K,2026-06-27,Uzbekistan,DR Congo,乌兹别克斯坦,刚果民主共和国,7,1-2,0.0546769946943019,18.289227591804966,,,,,,,0.0,False,missing_odds,,,,,
34,Group Stage,Group F,2026-06-21,Tunisia,Japan,突尼斯,日本,8,1-3,0.0543727988829639,18.39154909337066,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,8,4-1,0.054114510196664,18.479332001080312,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,7,2-2,0.0540989426365625,18.484649630178815,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,9,2-2,0.0535709139084781,18.66684599983538,,,,,,,0.0,False,missing_odds,,,,,
54,Group Stage,Group I,2026-06-26,Senegal,Iraq,塞内加尔,伊拉克,7,1-2,0.053259414291463,18.776023230888047,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,9,2-2,0.0531353395535871,18.8198665596462,,,,,,,0.0,False,missing_odds,,,,,
46,Group Stage,Group H,2026-06-21,Uruguay,Cape Verde,乌拉圭,佛得角,8,0-0,0.0529903448691221,18.87136236742456,,,,,,,0.0,False,missing_odds,,,,,
57,Group Stage,Group J,2026-06-22,Argentina,Austria,阿根廷,奥地利,8,0-0,0.052800723814996,18.93913431004877,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,9,2-2,0.0527482153691572,18.95798735561995,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,9,0-1,0.0525559058821084,19.027357310578292,,,,,,,0.0,False,missing_odds,,,,,
15,Group Stage,Group C,2026-06-19,Scotland,Morocco,苏格兰,摩洛哥,8,1-0,0.0524422817895982,19.068582942520774,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,8,1-4,0.0522368680790694,19.143567307410727,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,7,2-2,0.0521917637075108,19.160111269742206,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,7,2-2,0.0521482666315003,19.17609279453878,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,10,2-2,0.0521443909985038,19.177518058053327,,,,,,,0.0,False,missing_odds,,,,,
